tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,46717,Round_3,Hole_3,1,272 yds,180 yds,Left Fairway
R2026556,46717,Round_3,Hole_3,2,186 yds,21 ft 11 in.,Left Fairway
R2026556,46717,Round_3,Hole_3,3,25 ft 9 in.,3 ft 5 in.,Left Green
R2026556,46717,Round_3,Hole_3,4,3 ft 5 in.,,
R2026556,46717,Round_3,Hole_4,1,201 yds,20 ft 3 in.,Right Green
R2026556,46717,Round_3,Hole_4,2,21 ft 3 in.,9 in,Right Green
R2026556,46717,Round_3,Hole_4,3,9 in,,
R2026556,46717,Round_3,Hole_5,1,358 yds,49 yds,Right Fairway
R2026556,46717,Round_3,Hole_5,2,52 yds,13 ft 11 in.,Left Green
R2026556,46717,Round_3,Hole_5,3,15 ft 7 in.,17 in,Right Green
R2026556,46717,Round_3,Hole_5,4,17 in,,
R2026556,46717,Round_3,Hole_6,1,268 yds,174 yds,Right Bunker
R2026556,46717,Round_3,Hole_6,2,173 yds,53 ft 0 in.,Right Green
R2026556,46717,Round_3,Hole_6,3,57 ft 4 in.,4 ft 2 in.,Left Green
R2026556,46717,Round_3,Hole_6,4,5 ft 7 in.,15 in,Left Green
R2026556,46717,Round_3,Hole_6,5,15 in,,
R2026556,46717,Round_3,Hole_7,1,310 yds,140 yds,Right Intermediate
R2026556,46717,Round_3,Hole_7,2,133 yds,38 ft 2 in.,Right Water
R2026556,46717,Round_3,Hole_7,3,Penalty,,Primary Rough
R2026556,46717,Round_3,Hole_7,4,37 ft 1 in.,18 in,Right Green
R2026556,46717,Round_3,Hole_7,5,18 in,,
R2026556,46717,Round_3,Hole_8,1,297 yds,265 yds,Right Fairway
R2026556,46717,Round_3,Hole_8,2,281 yds,68 ft 1 in.,Right Rough
R2026556,46717,Round_3,Hole_8,3,40 ft 5 in.,33 ft 11 in.,Right Green
R2026556,46717,Round_3,Hole_8,4,34 ft 10 in.,8 in,Left Green
R2026556,46717,Round_3,Hole_8,5,8 in,,
R2026556,46717,Round_3,Hole_9,1,205 yds,65 ft 3 in.,Left Green
R2026556,46717,Round_3,Hole_9,2,76 ft 2 in.,10 ft 9 in.,Right Green
R2026556,46717,Round_3,Hole_9,3,10 ft 9 in.,,
R2026556,46717,Round_3,Hole_10,1,339 yds,246 yds,Right Fairway
R2026556,46717,Round_3,Hole_10,2,266 yds,62 ft 3 in.,Left Green
R2026556,46717,Round_3,Hole_10,3,48 ft 10 in.,13 ft 5 in.,Right Green
R2026556,46717,Round_3,Hole_10,4,15 ft 8 in.,23 in,Right Green
R2026556,46717,Round_3,Hole_10,5,23 in,,
R2026556,46717,Round_3,Hole_11,1,322 yds,142 yds,Left Fairway
R2026556,46717,Round_3,Hole_11,2,145 yds,39 ft 2 in.,Right Green
R2026556,46717,Round_3,Hole_11,3,40 ft 3 in.,9 in,Left Green
R2026556,46717,Round_3,Hole_11,4,9 in,,
R2026556,46717,Round_3,Hole_12,1,328 yds,334 yds,Right Rough
R2026556,46717,Round_3,Hole_12,2,247 yds,87 yds,Right Rough
R2026556,46717,Round_3,Hole_12,3,100 yds,38 ft 1 in.,Right Bunker
R2026556,46717,Round_3,Hole_12,4,47 ft 0 in.,8 ft 7 in.,Right Green
R2026556,46717,Round_3,Hole_12,5,8 ft 7 in.,,
R2026556,46717,Round_3,Hole_13,1,208 yds,40 ft 2 in.,Left Bunker
R2026556,46717,Round_3,Hole_13,2,35 ft 3 in.,6 ft 6 in.,Left Green
R2026556,46717,Round_3,Hole_13,3,6 ft 6 in.,,
R2026556,46717,Round_3,Hole_14,1,304 yds,188 yds,Right Bunker
R2026556,46717,Round_3,Hole_14,2,164 yds,40 yds,Right Bunker
R2026556,46717,Round_3,Hole_14,3,39 yds,5 ft 2 in.,Left Green
R2026556,46717,Round_3,Hole_14,4,5 ft 2 in.,,
R2026556,46717,Round_3,Hole_15,1,159 yds,13 ft 6 in.,Right Green
R2026556,46717,Round_3,Hole_15,2,13 ft 6 in.,,
R2026556,46717,Round_3,Hole_16,1,258 yds,35 yds,Left Water
R2026556,46717,Round_3,Hole_16,2,Penalty,,Intermediate Rough
R2026556,46717,Round_3,Hole_16,3,94 ft 1 in.,6 ft 6 in.,Right Green
R2026556,46717,Round_3,Hole_16,4,9 ft 0 in.,2 ft 1 in.,Right Green
R2026556,46717,Round_3,Hole_16,5,2 ft 1 in.,,
R2026556,46717,Round_3,Hole_17,1,285 yds,150 yds,Right Fairway
R2026556,46717,Round_3,Hole_17,2,150 yds,4 ft 6 in.,Left Green
R2026556,46717,Round_3,Hole_17,3,4 ft 6 in.,,
R2026556,46717,Round_3,Hole_18,1,290 yds,202 yds,Right Intermediate
R2026556,46717,Round_3,Hole_18,2,196 yds,24 ft 10 in.,Left Green
R2026556,46717,Round_3,Hole_18,3,25 ft 4 in.,7 in,Right Green
R2026556,46717,Round_3,Hole_18,4,7 in,,
R2026556,46717,Round_4,Hole_1,1,303 yds,291 yds,Left Rough
R2026556,46717,Round_4,Hole_1,2,240 yds,53 yds,Right Fairway
R2026556,46717,Round_4,Hole_1,3,52 yds,2 ft 5 in.,Left Green
R2026556,46717,Round_4,Hole_1,4,2 ft 5 in.,,
R2026556,46717,Round_4,Hole_2,1,291 yds,166 yds,Right Rough
R2026556,46717,Round_4,Hole_2,2,159 yds,24 ft 9 in.,Right Fairway
R2026556,46717,Round_4,Hole_2,3,24 ft 9 in.,,
R2026556,46717,Round_4,Hole_3,1,281 yds,170 yds,Left Fairway
R2026556,46717,Round_4,Hole_3,2,165 yds,26 ft 5 in.,Right Green
R2026556,46717,Round_4,Hole_3,3,27 ft 3 in.,18 in,Right Green
R2026556,46717,Round_4,Hole_3,4,18 in,,
R2026556,46717,Round_4,Hole_4,1,217 yds,17 ft 0 in.,Left Green
R2026556,46717,Round_4,Hole_4,2,19 ft 1 in.,21 in,Left Green
R2026556,46717,Round_4,Hole_4,3,21 in,,
R2026556,46717,Round_4,Hole_5,1,307 yds,89 yds,Left Fairway
R2026556,46717,Round_4,Hole_5,2,88 yds,7 ft 5 in.,Left Green
R2026556,46717,Round_4,Hole_5,3,9 ft 8 in.,23 in,Left Green
R2026556,46717,Round_4,Hole_5,4,23 in,,
R2026556,46717,Round_4,Hole_6,1,265 yds,176 yds,Right Fairway
R2026556,46717,Round_4,Hole_6,2,180 yds,14 ft 8 in.,Left Green
R2026556,46717,Round_4,Hole_6,3,15 ft 0 in.,1 in,Right Green
R2026556,46717,Round_4,Hole_6,4,1 in,,
R2026556,46717,Round_4,Hole_7,1,287 yds,186 yds,Left Fairway
R2026556,46717,Round_4,Hole_7,2,194 yds,24 ft 9 in.,Right Green
R2026556,46717,Round_4,Hole_7,3,29 ft 4 in.,4 ft 2 in.,Right Green
R2026556,46717,Round_4,Hole_7,4,4 ft 2 in.,,
R2026556,46717,Round_4,Hole_8,1,319 yds,267 yds,Right Fairway
R2026556,46717,Round_4,Hole_8,2,257 yds,73 ft 4 in.,Right Rough
R2026556,46717,Round_4,Hole_8,3,67 ft 8 in.,6 ft 4 in.,Left Green
R2026556,46717,Round_4,Hole_8,4,6 ft 4 in.,,
R2026556,46717,Round_4,Hole_9,1,210 yds,24 ft 9 in.,Left Green
R2026556,46717,Round_4,Hole_9,2,24 ft 9 in.,9 in,Right Green
R2026556,46717,Round_4,Hole_9,3,9 in,,
R2026556,46717,Round_4,Hole_10,1,291 yds,350 yds,Right Fairway
R2026556,46717,Round_4,Hole_10,2,236 yds,120 yds,Left Fairway
R2026556,46717,Round_4,Hole_10,3,121 yds,4 ft 3 in.,Left Green
R2026556,46717,Round_4,Hole_10,4,4 ft 3 in.,,
R2026556,46717,Round_4,Hole_11,1,305 yds,157 yds,Right Intermediate
R2026556,46717,Round_4,Hole_11,2,152 yds,16 ft 3 in.,Right Fairway
R2026556,46717,Round_4,Hole_11,3,20 ft 6 in.,3 ft 11 in.,Right Green
R2026556,46717,Round_4,Hole_11,4,3 ft 11 in.,,
R2026556,46717,Round_4,Hole_12,1,302 yds,280 yds,Right Fairway
R2026556,46717,Round_4,Hole_12,2,268 yds,41 ft 1 in.,Right Bunker
R2026556,46717,Round_4,Hole_12,3,45 ft 9 in.,4 ft 9 in.,Left Green
R2026556,46717,Round_4,Hole_12,4,4 ft 9 in.,,
R2026556,46717,Round_4,Hole_13,1,211 yds,53 ft 5 in.,Right Bunker
R2026556,46717,Round_4,Hole_13,2,62 ft 2 in.,8 ft 5 in.,Right Green
R2026556,46717,Round_4,Hole_13,3,8 ft 5 in.,,
R2026556,46717,Round_4,Hole_14,1,287 yds,190 yds,Right Fairway
R2026556,46717,Round_4,Hole_14,2,205 yds,50 ft 2 in.,Right Green
R2026556,46717,Round_4,Hole_14,3,47 ft 2 in.,3 ft 0 in.,Right Green
R2026556,46717,Round_4,Hole_14,4,3 ft 0 in.,,
R2026556,46717,Round_4,Hole_15,1,146 yds,16 ft 5 in.,Left Green
R2026556,46717,Round_4,Hole_15,2,16 ft 5 in.,1 in,Left Green
R2026556,46717,Round_4,Hole_15,3,1 in,,
R2026556,46717,Round_4,Hole_16,1,312 yds,34 ft 1 in.,Right Green
R2026556,46717,Round_4,Hole_16,2,32 ft 11 in.,15 in,Left Green
R2026556,46717,Round_4,Hole_16,3,15 in,,
R2026556,46717,Round_4,Hole_17,1,305 yds,170 yds,Left Intermediate
R2026556,46717,Round_4,Hole_17,2,167 yds,19 ft 6 in.,Left Green
R2026556,46717,Round_4,Hole_17,3,19 ft 4 in.,7 in,Right Green
R2026556,46717,Round_4,Hole_17,4,7 in,,
R2026556,46717,Round_4,Hole_18,1,312 yds,187 yds,Right Rough
R2026556,46717,Round_4,Hole_18,2,83 yds,113 yds,Left Fairway
R2026556,46717,Round_4,Hole_18,3,116 yds,7 ft 8 in.,Left Green
R2026556,46717,Round_4,Hole_18,4,7 ft 8 in.,,
R2026556,47504,Round_1,Hole_1,1,327 yds,238 yds,Right Rough
R2026556,47504,Round_1,Hole_1,2,87 ft 8 in.,233 yds,Right Rough
R2026556,47504,Round_1,Hole_1,3,121 yds,112 yds,Right Fairway
R2026556,47504,Round_1,Hole_1,4,130 yds,54 ft 4 in.,Left Green
R2026556,47504,Round_1,Hole_1,5,57 ft 4 in.,2 ft 8 in.,Left Green
R2026556,47504,Round_1,Hole_1,6,2 ft 8 in.,,
R2026556,47504,Round_1,Hole_2,1,333 yds,138 yds,Right Intermediate
R2026556,47504,Round_1,Hole_2,2,129 yds,27 ft 8 in.,Right Green
R2026556,47504,Round_1,Hole_2,3,29 ft 0 in.,15 in,Right Green
R2026556,47504,Round_1,Hole_2,4,15 in,,
R2026556,47504,Round_1,Hole_3,1,301 yds,137 yds,Left Fairway
R2026556,47504,Round_1,Hole_3,2,135 yds,10 ft 8 in.,Right Green
R2026556,47504,Round_1,Hole_3,3,11 ft 0 in.,6 in,Right Green
R2026556,47504,Round_1,Hole_3,4,6 in,,
R2026556,47504,Round_1,Hole_4,1,215 yds,36 ft 9 in.,Right Green
R2026556,47504,Round_1,Hole_4,2,36 ft 11 in.,19 in,Left Green
R2026556,47504,Round_1,Hole_4,3,19 in,,
R2026556,47504,Round_1,Hole_5,1,330 yds,77 yds,Right Fairway
R2026556,47504,Round_1,Hole_5,2,82 yds,16 ft 5 in.,Right Green
R2026556,47504,Round_1,Hole_5,3,15 ft 9 in.,11 in,Right Green
R2026556,47504,Round_1,Hole_5,4,11 in,,
R2026556,47504,Round_1,Hole_6,1,266 yds,160 yds,Right Bunker
R2026556,47504,Round_1,Hole_6,2,157 yds,53 ft 4 in.,Right Fairway
R2026556,47504,Round_1,Hole_6,3,56 ft 0 in.,4 ft 11 in.,Left Green
R2026556,47504,Round_1,Hole_6,4,4 ft 11 in.,,
R2026556,47504,Round_1,Hole_7,1,305 yds,176 yds,Left Fairway
R2026556,47504,Round_1,Hole_7,2,174 yds,13 ft 10 in.,Right Green
R2026556,47504,Round_1,Hole_7,3,14 ft 5 in.,10 in,Right Green
R2026556,47504,Round_1,Hole_7,4,10 in,,
R2026556,47504,Round_1,Hole_8,1,301 yds,274 yds,Right Bunker
R2026556,47504,Round_1,Hole_8,2,122 yds,158 yds,Right Fairway
R2026556,47504,Round_1,Hole_8,3,147 yds,57 ft 8 in.,Right Bunker
R2026556,47504,Round_1,Hole_8,4,76 ft 3 in.,18 ft 10 in.,Left Green
R2026556,47504,Round_1,Hole_8,5,19 ft 4 in.,7 in,Left Green
R2026556,47504,Round_1,Hole_8,6,7 in,,
R2026556,47504,Round_1,Hole_9,1,201 yds,66 ft 3 in.,Right Green
R2026556,47504,Round_1,Hole_9,2,61 ft 5 in.,4 ft 10 in.,Right Green
R2026556,47504,Round_1,Hole_9,3,4 ft 10 in.,,
R2026556,47504,Round_1,Hole_10,1,333 yds,293 yds,Right Fairway
R2026556,47504,Round_1,Hole_10,2,309 yds,50 ft 11 in.,Left Rough
R2026556,47504,Round_1,Hole_10,3,59 ft 4 in.,8 ft 6 in.,Right Green
R2026556,47504,Round_1,Hole_10,4,9 ft 3 in.,10 in,Right Green
R2026556,47504,Round_1,Hole_10,5,10 in,,
R2026556,47504,Round_1,Hole_11,1,291 yds,147 yds,Left Fairway
R2026556,47504,Round_1,Hole_11,2,156 yds,34 ft 9 in.,Left Bunker
R2026556,47504,Round_1,Hole_11,3,40 ft 6 in.,5 ft 9 in.,Left Green
R2026556,47504,Round_1,Hole_11,4,7 ft 6 in.,17 in,Left Green
R2026556,47504,Round_1,Hole_11,5,17 in,,
R2026556,47504,Round_1,Hole_12,1,356 yds,297 yds,Left Fairway
R2026556,47504,Round_1,Hole_12,2,284 yds,40 ft 5 in.,Right Bunker
R2026556,47504,Round_1,Hole_12,3,47 ft 11 in.,7 ft 3 in.,Right Green
R2026556,47504,Round_1,Hole_12,4,7 ft 3 in.,,
R2026556,47504,Round_1,Hole_13,1,233 yds,95 ft 0 in.,Right Rough
R2026556,47504,Round_1,Hole_13,2,73 ft 2 in.,27 ft 1 in.,Right Green
R2026556,47504,Round_1,Hole_13,3,26 ft 10 in.,3 in,Left Green
R2026556,47504,Round_1,Hole_13,4,3 in,,
R2026556,47504,Round_1,Hole_14,1,278 yds,205 yds,Right Fairway
R2026556,47504,Round_1,Hole_14,2,215 yds,42 ft 2 in.,Right Green
R2026556,47504,Round_1,Hole_14,3,41 ft 11 in.,13 in,Left Green
R2026556,47504,Round_1,Hole_14,4,13 in,,
R2026556,47504,Round_1,Hole_15,1,155 yds,12 ft 2 in.,Right Green
R2026556,47504,Round_1,Hole_15,2,14 ft 2 in.,22 in,Right Green
R2026556,47504,Round_1,Hole_15,3,22 in,,
R2026556,47504,Round_1,Hole_16,1,229 yds,121 yds,Left Fairway
R2026556,47504,Round_1,Hole_16,2,109 yds,35 ft 6 in.,Right Bunker
R2026556,47504,Round_1,Hole_16,3,52 ft 11 in.,17 ft 4 in.,Right Green
R2026556,47504,Round_1,Hole_16,4,16 ft 7 in.,10 in,Right Green
R2026556,47504,Round_1,Hole_16,5,10 in,,
R2026556,47504,Round_1,Hole_17,1,272 yds,183 yds,Right Rough
R2026556,47504,Round_1,Hole_17,2,177 yds,30 ft 4 in.,Right Green
R2026556,47504,Round_1,Hole_17,3,29 ft 5 in.,13 in,Left Green
R2026556,47504,Round_1,Hole_17,4,13 in,,
R2026556,47504,Round_1,Hole_18,1,284 yds,171 yds,Left Fairway
R2026556,47504,Round_1,Hole_18,2,179 yds,30 ft 4 in.,Left Green
R2026556,47504,Round_1,Hole_18,3,33 ft 9 in.,3 ft 0 in.,Left Green
R2026556,47504,Round_1,Hole_18,4,3 ft 0 in.,,
R2026556,47504,Round_2,Hole_1,1,309 yds,256 yds,Right Bunker
R2026556,47504,Round_2,Hole_1,2,125 yds,132 yds,Right Fairway
R2026556,47504,Round_2,Hole_1,3,130 yds,11 ft 4 in.,Right Green
R2026556,47504,Round_2,Hole_1,4,11 ft 4 in.,,
R2026556,47504,Round_2,Hole_2,1,322 yds,146 yds,Right Rough
R2026556,47504,Round_2,Hole_2,2,152 yds,39 ft 2 in.,Right Green
R2026556,47504,Round_2,Hole_2,3,44 ft 7 in.,5 ft 1 in.,Left Green
R2026556,47504,Round_2,Hole_2,4,5 ft 1 in.,,
R2026556,47504,Round_2,Hole_3,1,271 yds,140 yds,Right Fairway
R2026556,47504,Round_2,Hole_3,2,143 yds,8 ft 11 in.,Left Green
R2026556,47504,Round_2,Hole_3,3,8 ft 11 in.,,
R2026556,47504,Round_2,Hole_4,1,168 yds,12 ft 1 in.,Right Green
R2026556,47504,Round_2,Hole_4,2,15 ft 0 in.,2 ft 7 in.,Right Green
R2026556,47504,Round_2,Hole_4,3,2 ft 7 in.,,
R2026556,47504,Round_2,Hole_5,1,356 yds,53 yds,Right Fairway
R2026556,47504,Round_2,Hole_5,2,54 yds,4 ft 6 in.,Right Green
R2026556,47504,Round_2,Hole_5,3,4 ft 6 in.,,
R2026556,47504,Round_2,Hole_6,1,297 yds,125 yds,Left Bunker
R2026556,47504,Round_2,Hole_6,2,123 yds,8 ft 1 in.,Right Green
R2026556,47504,Round_2,Hole_6,3,10 ft 0 in.,20 in,Right Green
R2026556,47504,Round_2,Hole_6,4,20 in,,
R2026556,47504,Round_2,Hole_7,1,284 yds,193 yds,Right Fairway
R2026556,47504,Round_2,Hole_7,2,181 yds,48 ft 0 in.,Right Green
R2026556,47504,Round_2,Hole_7,3,44 ft 9 in.,3 ft 3 in.,Left Green
R2026556,47504,Round_2,Hole_7,4,3 ft 3 in.,,
R2026556,47504,Round_2,Hole_8,1,309 yds,251 yds,Right Rough
R2026556,47504,Round_2,Hole_8,2,182 yds,77 yds,Right Fairway
R2026556,47504,Round_2,Hole_8,3,71 yds,18 ft 1 in.,Right Fairway
R2026556,47504,Round_2,Hole_8,4,16 ft 2 in.,2 ft 1 in.,Right Green
R2026556,47504,Round_2,Hole_8,5,2 ft 1 in.,,
R2026556,47504,Round_2,Hole_9,1,217 yds,31 ft 1 in.,Right Green
R2026556,47504,Round_2,Hole_9,2,33 ft 2 in.,21 in,Left Green
R2026556,47504,Round_2,Hole_9,3,21 in,,
R2026556,47504,Round_2,Hole_10,1,333 yds,269 yds,Right Fairway
R2026556,47504,Round_2,Hole_10,2,283 yds,43 ft 10 in.,Left Green
R2026556,47504,Round_2,Hole_10,3,47 ft 3 in.,4 ft 5 in.,Left Green
R2026556,47504,Round_2,Hole_10,4,4 ft 5 in.,,
R2026556,47504,Round_2,Hole_11,1,286 yds,155 yds,Right Rough
R2026556,47504,Round_2,Hole_11,2,148 yds,22 ft 8 in.,Right Bunker
R2026556,47504,Round_2,Hole_11,3,Penalty,,Greenside Bunker
R2026556,47504,Round_2,Hole_11,4,26 ft 10 in.,23 in,Right Green
R2026556,47504,Round_2,Hole_11,5,23 in,,
R2026556,47504,Round_2,Hole_12,1,339 yds,269 yds,Left Fairway
R2026556,47504,Round_2,Hole_12,2,258 yds,32 ft 5 in.,Left Green
R2026556,47504,Round_2,Hole_12,3,32 ft 3 in.,5 in,Left Green
R2026556,47504,Round_2,Hole_12,4,5 in,,
R2026556,47504,Round_2,Hole_13,1,232 yds,24 ft 0 in.,Left Green
R2026556,47504,Round_2,Hole_13,2,24 ft 0 in.,,
R2026556,47504,Round_2,Hole_14,1,294 yds,196 yds,Right Fairway
R2026556,47504,Round_2,Hole_14,2,190 yds,29 ft 0 in.,Right Fairway
R2026556,47504,Round_2,Hole_14,3,28 ft 4 in.,10 in,Right Green
R2026556,47504,Round_2,Hole_14,4,10 in,,
R2026556,47504,Round_2,Hole_15,1,164 yds,17 ft 1 in.,Left Green
R2026556,47504,Round_2,Hole_15,2,18 ft 5 in.,11 in,Left Green
R2026556,47504,Round_2,Hole_15,3,11 in,,
R2026556,47504,Round_2,Hole_16,1,307 yds,58 ft 2 in.,Right Fairway
R2026556,47504,Round_2,Hole_16,2,55 ft 2 in.,3 ft 0 in.,Right Green
R2026556,47504,Round_2,Hole_16,3,3 ft 0 in.,,
R2026556,47504,Round_2,Hole_17,1,290 yds,157 yds,Right Bunker
R2026556,47504,Round_2,Hole_17,2,148 yds,32 ft 7 in.,Left Green
R2026556,47504,Round_2,Hole_17,3,31 ft 7 in.,11 in,Right Green
R2026556,47504,Round_2,Hole_17,4,11 in,,
R2026556,47504,Round_2,Hole_18,1,274 yds,238 yds,Right Rough
R2026556,47504,Round_2,Hole_18,2,60 ft 1 in.,218 yds,Right Rough
R2026556,47504,Round_2,Hole_18,3,115 yds,104 yds,Left Fairway
R2026556,47504,Round_2,Hole_18,4,100 yds,20 ft 1 in.,Left Green
R2026556,47504,Round_2,Hole_18,5,20 ft 4 in.,5 in,Left Green
R2026556,47504,Round_2,Hole_18,6,5 in,,
R2026556,47504,Round_3,Hole_1,1,354 yds,252 yds,Left Rough
R2026556,47504,Round_3,Hole_1,2,240 yds,38 ft 10 in.,Left Green
R2026556,47504,Round_3,Hole_1,3,38 ft 1 in.,22 in,Right Green
R2026556,47504,Round_3,Hole_1,4,22 in,,
R2026556,47504,Round_3,Hole_2,1,313 yds,147 yds,Right Intermediate
R2026556,47504,Round_3,Hole_2,2,137 yds,31 ft 9 in.,Right Green
R2026556,47504,Round_3,Hole_2,3,34 ft 6 in.,3 ft 10 in.,Right Green
R2026556,47504,Round_3,Hole_2,4,3 ft 10 in.,,
R2026556,47504,Round_3,Hole_3,1,330 yds,126 yds,Left Bunker
R2026556,47504,Round_3,Hole_3,2,54 yds,72 yds,Right Fairway
R2026556,47504,Round_3,Hole_3,3,68 yds,13 ft 7 in.,Left Green
R2026556,47504,Round_3,Hole_3,4,14 ft 9 in.,11 in,Left Green
R2026556,47504,Round_3,Hole_3,5,11 in,,
R2026556,47504,Round_3,Hole_4,1,201 yds,27 ft 6 in.,Left Green
R2026556,47504,Round_3,Hole_4,2,24 ft 7 in.,2 ft 11 in.,Right Green
R2026556,47504,Round_3,Hole_4,3,2 ft 11 in.,,
R2026556,47504,Round_3,Hole_5,1,353 yds,54 yds,Right Fairway
R2026556,47504,Round_3,Hole_5,2,57 yds,10 ft 2 in.,Right Green
R2026556,47504,Round_3,Hole_5,3,11 ft 9 in.,15 in,Right Green
R2026556,47504,Round_3,Hole_5,4,15 in,,
R2026556,47504,Round_3,Hole_6,1,271 yds,171 yds,Right Bunker
R2026556,47504,Round_3,Hole_6,2,167 yds,37 ft 1 in.,Left Green
R2026556,47504,Round_3,Hole_6,3,45 ft 2 in.,7 ft 8 in.,Left Green
R2026556,47504,Round_3,Hole_6,4,9 ft 1 in.,14 in,Left Green
R2026556,47504,Round_3,Hole_6,5,14 in,,
R2026556,47504,Round_3,Hole_7,1,299 yds,151 yds,Right Fairway
R2026556,47504,Round_3,Hole_7,2,149 yds,9 ft 2 in.,Left Green
R2026556,47504,Round_3,Hole_7,3,9 ft 2 in.,,
R2026556,47504,Round_3,Hole_8,1,282 yds,273 yds,Left Rough
R2026556,47504,Round_3,Hole_8,2,143 yds,167 yds,Right Fairway
R2026556,47504,Round_3,Hole_8,3,172 yds,18 ft 10 in.,Right Green
R2026556,47504,Round_3,Hole_8,4,20 ft 5 in.,19 in,Left Green
R2026556,47504,Round_3,Hole_8,5,19 in,,
R2026556,47504,Round_3,Hole_9,1,182 yds,34 ft 3 in.,Right Water
R2026556,47504,Round_3,Hole_9,2,Penalty,,Tee Box
R2026556,47504,Round_3,Hole_9,3,194 yds,33 ft 7 in.,Left Green
R2026556,47504,Round_3,Hole_9,4,33 ft 6 in.,2 in,Right Green
R2026556,47504,Round_3,Hole_9,5,2 in,,
R2026556,47504,Round_3,Hole_10,1,353 yds,242 yds,Right Bunker
R2026556,47504,Round_3,Hole_10,2,164 yds,84 yds,Right Fairway
R2026556,47504,Round_3,Hole_10,3,78 yds,16 ft 9 in.,Right Green
R2026556,47504,Round_3,Hole_10,4,16 ft 9 in.,,
R2026556,47504,Round_3,Hole_11,1,295 yds,166 yds,Right Fairway
R2026556,47504,Round_3,Hole_11,2,164 yds,15 ft 7 in.,Left Green
R2026556,47504,Round_3,Hole_11,3,18 ft 8 in.,2 ft 10 in.,Left Green
R2026556,47504,Round_3,Hole_11,4,2 ft 10 in.,,
R2026556,47504,Round_3,Hole_12,1,339 yds,332 yds,Left Rough
R2026556,47504,Round_3,Hole_12,2,190 yds,142 yds,Right Fairway
R2026556,47504,Round_3,Hole_12,3,145 yds,11 ft 0 in.,Right Green
R2026556,47504,Round_3,Hole_12,4,11 ft 0 in.,,
R2026556,47504,Round_3,Hole_13,1,225 yds,25 ft 10 in.,Left Green
R2026556,47504,Round_3,Hole_13,2,26 ft 0 in.,3 in,Left Green
R2026556,47504,Round_3,Hole_13,3,3 in,,
R2026556,47504,Round_3,Hole_14,1,283 yds,202 yds,Right Intermediate
R2026556,47504,Round_3,Hole_14,2,182 yds,65 ft 9 in.,Left Bunker
R2026556,47504,Round_3,Hole_14,3,78 ft 11 in.,13 ft 1 in.,Left Green
R2026556,47504,Round_3,Hole_14,4,14 ft 10 in.,17 in,Left Green
R2026556,47504,Round_3,Hole_14,5,17 in,,
R2026556,47504,Round_3,Hole_15,1,135 yds,61 ft 0 in.,Right Green
R2026556,47504,Round_3,Hole_15,2,64 ft 2 in.,3 ft 8 in.,Right Green
R2026556,47504,Round_3,Hole_15,3,3 ft 8 in.,,
R2026556,47504,Round_3,Hole_16,1,283 yds,26 ft 6 in.,Right Rough
R2026556,47504,Round_3,Hole_16,2,31 ft 4 in.,4 ft 8 in.,Right Green
R2026556,47504,Round_3,Hole_16,3,4 ft 8 in.,,
R2026556,47504,Round_3,Hole_17,1,290 yds,150 yds,Left Fairway
R2026556,47504,Round_3,Hole_17,2,152 yds,38 ft 7 in.,Right Green
R2026556,47504,Round_3,Hole_17,3,38 ft 4 in.,6 in,Left Green
R2026556,47504,Round_3,Hole_17,4,6 in,,
R2026556,47504,Round_3,Hole_18,1,339 yds,138 yds,Left Fairway
R2026556,47504,Round_3,Hole_18,2,137 yds,16 ft 6 in.,Left Green
R2026556,47504,Round_3,Hole_18,3,16 ft 0 in.,8 in,Right Green
R2026556,47504,Round_3,Hole_18,4,8 in,,
R2026556,47504,Round_4,Hole_1,1,300 yds,287 yds,Right Rough
R2026556,47504,Round_4,Hole_1,2,207 yds,83 yds,Left Fairway
R2026556,47504,Round_4,Hole_1,3,85 yds,4 ft 0 in.,Left Green
R2026556,47504,Round_4,Hole_1,4,7 ft 8 in.,3 ft 5 in.,Left Green
R2026556,47504,Round_4,Hole_1,5,5 ft 0 in.,22 in,Left Green
R2026556,47504,Round_4,Hole_1,6,22 in,,
R2026556,47504,Round_4,Hole_2,1,307 yds,156 yds,Left Fairway
R2026556,47504,Round_4,Hole_2,2,155 yds,20 ft 6 in.,Right Rough
R2026556,47504,Round_4,Hole_2,3,15 ft 1 in.,5 ft 6 in.,Right Green
R2026556,47504,Round_4,Hole_2,4,7 ft 1 in.,16 in,Right Green
R2026556,47504,Round_4,Hole_2,5,16 in,,
R2026556,47504,Round_4,Hole_3,1,300 yds,142 yds,Left Fairway
R2026556,47504,Round_4,Hole_3,2,141 yds,20 ft 11 in.,Right Green
R2026556,47504,Round_4,Hole_3,3,22 ft 9 in.,19 in,Right Green
R2026556,47504,Round_4,Hole_3,4,19 in,,
R2026556,47504,Round_4,Hole_4,1,214 yds,2 ft 0 in.,Left Green
R2026556,47504,Round_4,Hole_4,2,2 ft 0 in.,,
R2026556,47504,Round_4,Hole_5,1,301 yds,129 yds,Right Rough
R2026556,47504,Round_4,Hole_5,2,113 yds,48 ft 8 in.,Left Green
R2026556,47504,Round_4,Hole_5,3,48 ft 7 in.,3 ft 0 in.,Left Green
R2026556,47504,Round_4,Hole_5,4,3 ft 0 in.,,
R2026556,47504,Round_4,Hole_6,1,264 yds,171 yds,Left Fairway
