tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,27349,Round_2,Hole_18,2,181 yds,11 ft 2 in.,Right Green
R2026556,27349,Round_2,Hole_18,3,11 ft 9 in.,3 in,Right Green
R2026556,27349,Round_2,Hole_18,4,3 in,,
R2026556,27349,Round_3,Hole_1,1,353 yds,134 yds,Left Fairway
R2026556,27349,Round_3,Hole_1,2,136 yds,4 ft 9 in.,Right Green
R2026556,27349,Round_3,Hole_1,3,4 ft 9 in.,,
R2026556,27349,Round_3,Hole_2,1,296 yds,169 yds,Left Fairway
R2026556,27349,Round_3,Hole_2,2,153 yds,49 ft 8 in.,Right Green
R2026556,27349,Round_3,Hole_2,3,47 ft 1 in.,2 ft 7 in.,Right Green
R2026556,27349,Round_3,Hole_2,4,2 ft 7 in.,,
R2026556,27349,Round_3,Hole_3,1,257 yds,102 yds,Left Water
R2026556,27349,Round_3,Hole_3,2,Penalty,,Primary Rough
R2026556,27349,Round_3,Hole_3,3,95 yds,31 ft 7 in.,Left Fairway
R2026556,27349,Round_3,Hole_3,4,26 ft 11 in.,4 ft 8 in.,Left Green
R2026556,27349,Round_3,Hole_3,5,4 ft 8 in.,,
R2026556,27349,Round_3,Hole_4,1,169 yds,46 ft 0 in.,Right Fairway
R2026556,27349,Round_3,Hole_4,2,48 ft 9 in.,3 ft 6 in.,Right Green
R2026556,27349,Round_3,Hole_4,3,7 ft 5 in.,3 ft 6 in.,Right Green
R2026556,27349,Round_3,Hole_4,4,3 ft 6 in.,,
R2026556,27349,Round_3,Hole_5,1,264 yds,265 yds,Left Fairway
R2026556,27349,Round_3,Hole_5,2,174 yds,97 yds,Right Fairway
R2026556,27349,Round_3,Hole_5,3,84 yds,38 ft 2 in.,Left Green
R2026556,27349,Round_3,Hole_5,4,40 ft 7 in.,3 ft 6 in.,Right Green
R2026556,27349,Round_3,Hole_5,5,3 ft 6 in.,,
R2026556,27349,Round_3,Hole_6,1,259 yds,181 yds,Right Rough
R2026556,27349,Round_3,Hole_6,2,174 yds,42 ft 0 in.,Right Bunker
R2026556,27349,Round_3,Hole_6,3,38 ft 9 in.,3 ft 3 in.,Right Green
R2026556,27349,Round_3,Hole_6,4,3 ft 3 in.,,
R2026556,27349,Round_3,Hole_7,1,294 yds,268 yds,Left Rough
R2026556,27349,Round_3,Hole_7,2,116 yds,152 yds,Right Fairway
R2026556,27349,Round_3,Hole_7,3,142 yds,29 ft 9 in.,Left Rough
R2026556,27349,Round_3,Hole_7,4,38 ft 1 in.,8 ft 0 in.,Left Green
R2026556,27349,Round_3,Hole_7,5,8 ft 0 in.,,
R2026556,27349,Round_3,Hole_8,1,199 yds,36 ft 9 in.,Right Rough
R2026556,27349,Round_3,Hole_8,2,23 ft 9 in.,14 ft 7 in.,Right Green
R2026556,27349,Round_3,Hole_8,3,15 ft 8 in.,10 in,Left Green
R2026556,27349,Round_3,Hole_8,4,10 in,,
R2026556,27349,Round_3,Hole_9,1,282 yds,122 yds,Left Fairway
R2026556,27349,Round_3,Hole_9,2,133 yds,33 ft 6 in.,Left Rough
R2026556,27349,Round_3,Hole_9,3,41 ft 6 in.,7 ft 8 in.,Left Green
R2026556,27349,Round_3,Hole_9,4,7 ft 8 in.,,
R2026556,27349,Round_3,Hole_10,1,276 yds,212 yds,Right Rough
R2026556,27349,Round_3,Hole_10,2,155 yds,58 yds,Right Fairway
R2026556,27349,Round_3,Hole_10,3,46 yds,37 ft 0 in.,Left Green
R2026556,27349,Round_3,Hole_10,4,43 ft 2 in.,5 ft 9 in.,Left Green
R2026556,27349,Round_3,Hole_10,5,8 ft 4 in.,2 ft 3 in.,Left Green
R2026556,27349,Round_3,Hole_10,6,2 ft 3 in.,,
R2026556,27349,Round_3,Hole_11,1,281 yds,337 yds,Right Rough
R2026556,27349,Round_3,Hole_11,2,128 yds,214 yds,Right Water
R2026556,27349,Round_3,Hole_11,3,Penalty,,Fairway
R2026556,27349,Round_3,Hole_11,4,216 yds,20 ft 7 in.,Left Fairway
R2026556,27349,Round_3,Hole_11,5,22 ft 11 in.,2 ft 6 in.,Right Green
R2026556,27349,Round_3,Hole_11,6,2 ft 6 in.,,
R2026556,27349,Round_3,Hole_12,1,167 yds,9 ft 11 in.,Left Green
R2026556,27349,Round_3,Hole_12,2,9 ft 11 in.,,
R2026556,27349,Round_3,Hole_13,1,305 yds,155 yds,Right Rough
R2026556,27349,Round_3,Hole_13,2,176 yds,63 ft 5 in.,Left Green
R2026556,27349,Round_3,Hole_13,3,66 ft 3 in.,3 ft 5 in.,Left Green
R2026556,27349,Round_3,Hole_13,4,3 ft 5 in.,,
R2026556,27349,Round_3,Hole_14,1,235 yds,104 yds,Left Fairway
R2026556,27349,Round_3,Hole_14,2,112 yds,25 ft 3 in.,Right Green
R2026556,27349,Round_3,Hole_14,3,25 ft 3 in.,,
R2026556,27349,Round_3,Hole_15,1,279 yds,248 yds,Right Intermediate
R2026556,27349,Round_3,Hole_15,2,147 yds,101 yds,Left Fairway
R2026556,27349,Round_3,Hole_15,3,101 yds,6 ft 10 in.,Left Green
R2026556,27349,Round_3,Hole_15,4,6 ft 10 in.,,
R2026556,27349,Round_3,Hole_16,1,199 yds,44 ft 9 in.,Right Fairway
R2026556,27349,Round_3,Hole_16,2,46 ft 8 in.,3 ft 11 in.,Right Green
R2026556,27349,Round_3,Hole_16,3,5 ft 4 in.,12 in,Right Green
R2026556,27349,Round_3,Hole_16,4,12 in,,
R2026556,27349,Round_3,Hole_17,1,288 yds,214 yds,Left Rough
R2026556,27349,Round_3,Hole_17,2,222 yds,23 ft 10 in.,Right Rough
R2026556,27349,Round_3,Hole_17,3,32 ft 5 in.,8 ft 4 in.,Right Green
R2026556,27349,Round_3,Hole_17,4,7 ft 3 in.,14 in,Right Green
R2026556,27349,Round_3,Hole_17,5,14 in,,
R2026556,27349,Round_3,Hole_18,1,310 yds,155 yds,Right Rough
R2026556,27349,Round_3,Hole_18,2,167 yds,38 ft 7 in.,Right Intermediate
R2026556,27349,Round_3,Hole_18,3,42 ft 11 in.,5 ft 8 in.,Left Green
R2026556,27349,Round_3,Hole_18,4,5 ft 8 in.,,
R2026556,27349,Round_4,Hole_1,1,293 yds,186 yds,Right Fairway
R2026556,27349,Round_4,Hole_1,2,184 yds,55 ft 3 in.,Right Rough
R2026556,27349,Round_4,Hole_1,3,57 ft 2 in.,5 ft 0 in.,Left Green
R2026556,27349,Round_4,Hole_1,4,5 ft 0 in.,,
R2026556,27349,Round_4,Hole_2,1,296 yds,160 yds,Right Fairway
R2026556,27349,Round_4,Hole_2,2,157 yds,33 ft 8 in.,Left Green
R2026556,27349,Round_4,Hole_2,3,34 ft 7 in.,6 in,Right Green
R2026556,27349,Round_4,Hole_2,4,6 in,,
R2026556,27349,Round_4,Hole_3,1,247 yds,154 yds,Right Fairway
R2026556,27349,Round_4,Hole_3,2,147 yds,38 ft 4 in.,Left Green
R2026556,27349,Round_4,Hole_3,3,33 ft 11 in.,4 ft 7 in.,Right Green
R2026556,27349,Round_4,Hole_3,4,4 ft 7 in.,,
R2026556,27349,Round_4,Hole_4,1,203 yds,40 ft 7 in.,Right Green
R2026556,27349,Round_4,Hole_4,2,42 ft 8 in.,21 in,Left Green
R2026556,27349,Round_4,Hole_4,3,21 in,,
R2026556,27349,Round_4,Hole_5,1,267 yds,249 yds,Right Rough
R2026556,27349,Round_4,Hole_5,2,137 yds,121 yds,Left Fairway
R2026556,27349,Round_4,Hole_5,3,122 yds,21 ft 3 in.,Right Green
R2026556,27349,Round_4,Hole_5,4,21 ft 3 in.,,
R2026556,27349,Round_4,Hole_6,1,271 yds,188 yds,Right Rough
R2026556,27349,Round_4,Hole_6,2,92 yds,97 yds,Right Fairway
R2026556,27349,Round_4,Hole_6,3,93 yds,14 ft 11 in.,Left Intermediate
R2026556,27349,Round_4,Hole_6,4,14 ft 3 in.,10 in,Left Green
R2026556,27349,Round_4,Hole_6,5,10 in,,
R2026556,27349,Round_4,Hole_7,1,284 yds,288 yds,Left Fairway
R2026556,27349,Round_4,Hole_7,2,262 yds,83 ft 6 in.,Right Rough
R2026556,27349,Round_4,Hole_7,3,87 ft 5 in.,3 ft 6 in.,Right Green
R2026556,27349,Round_4,Hole_7,4,6 ft 5 in.,2 ft 6 in.,Right Green
R2026556,27349,Round_4,Hole_7,5,2 ft 6 in.,,
R2026556,27349,Round_4,Hole_8,1,208 yds,48 ft 7 in.,Left Bunker
R2026556,27349,Round_4,Hole_8,2,45 ft 4 in.,3 ft 3 in.,Right Green
R2026556,27349,Round_4,Hole_8,3,3 ft 3 in.,,
R2026556,27349,Round_4,Hole_9,1,270 yds,132 yds,Right Fairway
R2026556,27349,Round_4,Hole_9,2,131 yds,11 ft 7 in.,Right Intermediate
R2026556,27349,Round_4,Hole_9,3,14 ft 1 in.,2 ft 1 in.,Right Green
R2026556,27349,Round_4,Hole_9,4,2 ft 1 in.,,
R2026556,27349,Round_4,Hole_10,1,272 yds,204 yds,Right Rough
R2026556,27349,Round_4,Hole_10,2,103 yds,102 yds,Right Fairway
R2026556,27349,Round_4,Hole_10,3,106 yds,14 ft 9 in.,Right Green
R2026556,27349,Round_4,Hole_10,4,19 ft 0 in.,3 ft 11 in.,Right Green
R2026556,27349,Round_4,Hole_10,5,3 ft 11 in.,,
R2026556,27349,Round_4,Hole_11,1,275 yds,312 yds,Left Fairway
R2026556,27349,Round_4,Hole_11,2,215 yds,98 yds,Left Fairway
R2026556,27349,Round_4,Hole_11,3,98 yds,9 in,Left Green
R2026556,27349,Round_4,Hole_11,4,9 in,,
R2026556,27349,Round_4,Hole_12,1,168 yds,40 ft 4 in.,Right Water
R2026556,27349,Round_4,Hole_12,2,Penalty,,Other
R2026556,27349,Round_4,Hole_12,3,97 yds,22 ft 4 in.,Right Green
R2026556,27349,Round_4,Hole_12,4,25 ft 1 in.,2 ft 7 in.,Right Green
R2026556,27349,Round_4,Hole_12,5,2 ft 7 in.,,
R2026556,27349,Round_4,Hole_13,1,269 yds,175 yds,Left Rough
R2026556,27349,Round_4,Hole_13,2,161 yds,50 ft 2 in.,Left Fairway
R2026556,27349,Round_4,Hole_13,3,53 ft 0 in.,3 ft 11 in.,Left Green
R2026556,27349,Round_4,Hole_13,4,3 ft 11 in.,,
R2026556,27349,Round_4,Hole_14,1,235 yds,135 yds,Left Fairway
R2026556,27349,Round_4,Hole_14,2,129 yds,18 ft 7 in.,Right Green
R2026556,27349,Round_4,Hole_14,3,18 ft 7 in.,,
R2026556,27349,Round_4,Hole_15,1,276 yds,270 yds,Right Fairway
R2026556,27349,Round_4,Hole_15,2,179 yds,90 yds,Right Fairway
R2026556,27349,Round_4,Hole_15,3,93 yds,8 ft 0 in.,Left Green
R2026556,27349,Round_4,Hole_15,4,8 ft 0 in.,,
R2026556,27349,Round_4,Hole_16,1,205 yds,8 ft 4 in.,Left Green
R2026556,27349,Round_4,Hole_16,2,8 ft 4 in.,,
R2026556,27349,Round_4,Hole_17,1,290 yds,209 yds,Right Intermediate
R2026556,27349,Round_4,Hole_17,2,222 yds,51 ft 1 in.,Right Green
R2026556,27349,Round_4,Hole_17,3,54 ft 3 in.,3 ft 0 in.,Left Green
R2026556,27349,Round_4,Hole_17,4,3 ft 0 in.,,
R2026556,27349,Round_4,Hole_18,1,303 yds,177 yds,Right Fairway
R2026556,27349,Round_4,Hole_18,2,169 yds,32 ft 5 in.,Left Bunker
R2026556,27349,Round_4,Hole_18,3,44 ft 9 in.,12 ft 3 in.,Left Green
R2026556,27349,Round_4,Hole_18,4,12 ft 3 in.,,
R2026556,27644,Round_1,Hole_1,1,305 yds,176 yds,Right Fairway
R2026556,27644,Round_1,Hole_1,2,178 yds,8 ft 3 in.,Right Green
R2026556,27644,Round_1,Hole_1,3,9 ft 9 in.,14 in,Right Green
R2026556,27644,Round_1,Hole_1,4,14 in,,
R2026556,27644,Round_1,Hole_2,1,311 yds,144 yds,Right Fairway
R2026556,27644,Round_1,Hole_2,2,137 yds,20 ft 0 in.,Right Intermediate
R2026556,27644,Round_1,Hole_2,3,17 ft 9 in.,3 ft 4 in.,Right Green
R2026556,27644,Round_1,Hole_2,4,3 ft 4 in.,,
R2026556,27644,Round_1,Hole_3,1,264 yds,135 yds,Right Fairway
R2026556,27644,Round_1,Hole_3,2,134 yds,29 ft 9 in.,Right Rough
R2026556,27644,Round_1,Hole_3,3,28 ft 3 in.,17 in,Right Green
R2026556,27644,Round_1,Hole_3,4,17 in,,
R2026556,27644,Round_1,Hole_4,1,192 yds,38 ft 6 in.,Left Rough
R2026556,27644,Round_1,Hole_4,2,28 ft 11 in.,9 ft 6 in.,Left Green
R2026556,27644,Round_1,Hole_4,3,11 ft 10 in.,2 ft 0 in.,Left Green
R2026556,27644,Round_1,Hole_4,4,2 ft 0 in.,,
R2026556,27644,Round_1,Hole_5,1,283 yds,254 yds,Left Fairway
R2026556,27644,Round_1,Hole_5,2,259 yds,89 ft 3 in.,Right Rough
R2026556,27644,Round_1,Hole_5,3,51 ft 3 in.,41 ft 2 in.,Right Rough
R2026556,27644,Round_1,Hole_5,4,48 ft 3 in.,6 ft 9 in.,Left Green
R2026556,27644,Round_1,Hole_5,5,6 ft 9 in.,,
R2026556,27644,Round_1,Hole_6,1,267 yds,191 yds,Left Fairway
R2026556,27644,Round_1,Hole_6,2,180 yds,33 ft 11 in.,Left Water
R2026556,27644,Round_1,Hole_6,3,Penalty,,Fairway
R2026556,27644,Round_1,Hole_6,4,66 yds,16 ft 11 in.,Left Green
R2026556,27644,Round_1,Hole_6,5,16 ft 11 in.,,
R2026556,27644,Round_1,Hole_7,1,283 yds,280 yds,Right Fairway
R2026556,27644,Round_1,Hole_7,2,182 yds,103 yds,Right Fairway
R2026556,27644,Round_1,Hole_7,3,100 yds,9 ft 9 in.,Right Green
R2026556,27644,Round_1,Hole_7,4,9 ft 9 in.,,
R2026556,27644,Round_1,Hole_8,1,216 yds,47 ft 10 in.,Right Bunker
R2026556,27644,Round_1,Hole_8,2,53 ft 9 in.,6 ft 11 in.,Left Green
R2026556,27644,Round_1,Hole_8,3,8 ft 0 in.,12 in,Right Green
R2026556,27644,Round_1,Hole_8,4,12 in,,
R2026556,27644,Round_1,Hole_9,1,271 yds,161 yds,Left Rough
R2026556,27644,Round_1,Hole_9,2,150 yds,33 ft 6 in.,Right Green
R2026556,27644,Round_1,Hole_9,3,33 ft 1 in.,8 in,Right Green
R2026556,27644,Round_1,Hole_9,4,8 in,,
R2026556,27644,Round_1,Hole_10,1,273 yds,183 yds,Left Fairway
R2026556,27644,Round_1,Hole_10,2,185 yds,34 ft 4 in.,Left Bunker
R2026556,27644,Round_1,Hole_10,3,42 ft 2 in.,8 ft 0 in.,Left Green
R2026556,27644,Round_1,Hole_10,4,8 ft 0 in.,,
R2026556,27644,Round_1,Hole_11,1,264 yds,315 yds,Left Fairway
R2026556,27644,Round_1,Hole_11,2,113 yds,207 yds,Left Fairway
R2026556,27644,Round_1,Hole_11,3,216 yds,27 ft 6 in.,Right Green
R2026556,27644,Round_1,Hole_11,4,25 ft 6 in.,2 ft 0 in.,Right Green
R2026556,27644,Round_1,Hole_11,5,2 ft 0 in.,,
R2026556,27644,Round_1,Hole_12,1,155 yds,35 ft 9 in.,Left Water
R2026556,27644,Round_1,Hole_12,2,Penalty,,Other
R2026556,27644,Round_1,Hole_12,3,92 yds,13 ft 0 in.,Left Green
R2026556,27644,Round_1,Hole_12,4,14 ft 5 in.,13 in,Left Green
R2026556,27644,Round_1,Hole_12,5,13 in,,
R2026556,27644,Round_1,Hole_13,1,307 yds,138 yds,Left Fairway
R2026556,27644,Round_1,Hole_13,2,140 yds,9 ft 10 in.,Left Green
R2026556,27644,Round_1,Hole_13,3,9 ft 10 in.,,
R2026556,27644,Round_1,Hole_14,1,239 yds,128 yds,Right Fairway
R2026556,27644,Round_1,Hole_14,2,131 yds,9 ft 4 in.,Right Green
R2026556,27644,Round_1,Hole_14,3,9 ft 4 in.,,
R2026556,27644,Round_1,Hole_15,1,262 yds,294 yds,Left Fairway
R2026556,27644,Round_1,Hole_15,2,193 yds,101 yds,Right Fairway
R2026556,27644,Round_1,Hole_15,3,106 yds,17 ft 10 in.,Left Green
R2026556,27644,Round_1,Hole_15,4,20 ft 1 in.,2 ft 0 in.,Right Green
R2026556,27644,Round_1,Hole_15,5,2 ft 0 in.,,
R2026556,27644,Round_1,Hole_16,1,197 yds,47 ft 8 in.,Left Water
R2026556,27644,Round_1,Hole_16,2,Penalty,,Other
R2026556,27644,Round_1,Hole_16,3,122 yds,11 ft 10 in.,Right Green
R2026556,27644,Round_1,Hole_16,4,12 ft 10 in.,11 in,Left Green
R2026556,27644,Round_1,Hole_16,5,11 in,,
R2026556,27644,Round_1,Hole_17,1,304 yds,188 yds,Right Fairway
R2026556,27644,Round_1,Hole_17,2,186 yds,13 ft 7 in.,Left Green
R2026556,27644,Round_1,Hole_17,3,15 ft 5 in.,18 in,Left Green
R2026556,27644,Round_1,Hole_17,4,18 in,,
R2026556,27644,Round_1,Hole_18,1,301 yds,183 yds,Right Fairway
R2026556,27644,Round_1,Hole_18,2,166 yds,53 ft 7 in.,Left Bunker
R2026556,27644,Round_1,Hole_18,3,57 ft 4 in.,6 ft 8 in.,Left Green
R2026556,27644,Round_1,Hole_18,4,6 ft 8 in.,,
R2026556,27644,Round_2,Hole_1,1,282 yds,205 yds,Right Fairway
R2026556,27644,Round_2,Hole_1,2,207 yds,25 ft 5 in.,Right Green
R2026556,27644,Round_2,Hole_1,3,25 ft 11 in.,14 in,Left Green
R2026556,27644,Round_2,Hole_1,4,14 in,,
R2026556,27644,Round_2,Hole_2,1,274 yds,173 yds,Left Intermediate
R2026556,27644,Round_2,Hole_2,2,182 yds,54 ft 11 in.,Right Green
R2026556,27644,Round_2,Hole_2,3,64 ft 3 in.,8 ft 11 in.,Left Green
R2026556,27644,Round_2,Hole_2,4,8 ft 11 in.,,
R2026556,27644,Round_2,Hole_3,1,254 yds,141 yds,Right Rough
R2026556,27644,Round_2,Hole_3,2,140 yds,48 ft 0 in.,Left Rough
R2026556,27644,Round_2,Hole_3,3,54 ft 2 in.,6 ft 2 in.,Left Green
R2026556,27644,Round_2,Hole_3,4,7 ft 11 in.,16 in,Left Green
R2026556,27644,Round_2,Hole_3,5,16 in,,
R2026556,27644,Round_2,Hole_4,1,206 yds,56 ft 1 in.,Left Bunker
R2026556,27644,Round_2,Hole_4,2,74 ft 1 in.,17 ft 9 in.,Left Green
R2026556,27644,Round_2,Hole_4,3,22 ft 4 in.,4 ft 2 in.,Left Green
R2026556,27644,Round_2,Hole_4,4,6 ft 8 in.,2 ft 10 in.,Left Green
R2026556,27644,Round_2,Hole_4,5,2 ft 10 in.,,
R2026556,27644,Round_2,Hole_5,1,284 yds,267 yds,Left Rough
R2026556,27644,Round_2,Hole_5,2,47 yds,224 yds,Left Fairway
R2026556,27644,Round_2,Hole_5,3,220 yds,47 ft 5 in.,Left Water
R2026556,27644,Round_2,Hole_5,4,Penalty,,Fairway
R2026556,27644,Round_2,Hole_5,5,101 yds,14 ft 0 in.,Right Green
R2026556,27644,Round_2,Hole_5,6,14 ft 9 in.,9 in,Left Green
R2026556,27644,Round_2,Hole_5,7,9 in,,
R2026556,27644,Round_2,Hole_6,1,268 yds,181 yds,Left Fairway
R2026556,27644,Round_2,Hole_6,2,186 yds,21 ft 7 in.,Right Green
R2026556,27644,Round_2,Hole_6,3,22 ft 1 in.,2 in,Right Green
R2026556,27644,Round_2,Hole_6,4,2 in,,
R2026556,27644,Round_2,Hole_7,1,253 yds,330 yds,Left Fairway
R2026556,27644,Round_2,Hole_7,2,196 yds,136 yds,Left Fairway
R2026556,27644,Round_2,Hole_7,3,150 yds,46 ft 5 in.,Left Fairway
R2026556,27644,Round_2,Hole_7,4,41 ft 1 in.,5 ft 3 in.,Left Green
R2026556,27644,Round_2,Hole_7,5,8 ft 7 in.,2 ft 11 in.,Left Green
R2026556,27644,Round_2,Hole_7,6,2 ft 11 in.,,
R2026556,27644,Round_2,Hole_8,1,175 yds,25 ft 3 in.,Left Green
R2026556,27644,Round_2,Hole_8,2,29 ft 1 in.,3 ft 10 in.,Left Green
R2026556,27644,Round_2,Hole_8,3,3 ft 10 in.,,
R2026556,27644,Round_2,Hole_9,1,264 yds,150 yds,Left Fairway
R2026556,27644,Round_2,Hole_9,2,149 yds,5 ft 11 in.,Right Green
R2026556,27644,Round_2,Hole_9,3,5 ft 11 in.,,
R2026556,27644,Round_2,Hole_10,1,264 yds,214 yds,Left Intermediate
R2026556,27644,Round_2,Hole_10,2,204 yds,50 ft 3 in.,Left Green
R2026556,27644,Round_2,Hole_10,3,52 ft 9 in.,2 ft 8 in.,Right Green
R2026556,27644,Round_2,Hole_10,4,2 ft 8 in.,,
R2026556,27644,Round_2,Hole_11,1,275 yds,302 yds,Left Fairway
R2026556,27644,Round_2,Hole_11,2,195 yds,108 yds,Left Fairway
R2026556,27644,Round_2,Hole_11,3,108 yds,18 ft 11 in.,Right Green
R2026556,27644,Round_2,Hole_11,4,20 ft 6 in.,18 in,Right Green
R2026556,27644,Round_2,Hole_11,5,18 in,,
R2026556,27644,Round_2,Hole_12,1,175 yds,10 ft 6 in.,Right Green
R2026556,27644,Round_2,Hole_12,2,10 ft 6 in.,,
R2026556,27644,Round_2,Hole_13,1,276 yds,186 yds,Left Fairway
R2026556,27644,Round_2,Hole_13,2,178 yds,24 ft 11 in.,Left Green
R2026556,27644,Round_2,Hole_13,3,32 ft 2 in.,7 ft 1 in.,Left Green
R2026556,27644,Round_2,Hole_13,4,7 ft 1 in.,,
R2026556,27644,Round_2,Hole_14,1,232 yds,129 yds,Left Water
R2026556,27644,Round_2,Hole_14,2,Penalty,,Intermediate Rough
R2026556,27644,Round_2,Hole_14,3,137 yds,15 ft 2 in.,Right Green
R2026556,27644,Round_2,Hole_14,4,15 ft 2 in.,,
R2026556,27644,Round_2,Hole_15,1,261 yds,280 yds,Left Rough
R2026556,27644,Round_2,Hole_15,2,157 yds,123 yds,Right Fairway
R2026556,27644,Round_2,Hole_15,3,128 yds,21 ft 9 in.,Right Fairway
R2026556,27644,Round_2,Hole_15,4,21 ft 9 in.,,
R2026556,27644,Round_2,Hole_16,1,182 yds,80 ft 1 in.,Left Water
R2026556,27644,Round_2,Hole_16,2,Penalty,,Other
R2026556,27644,Round_2,Hole_16,3,103 yds,25 ft 4 in.,Right Green
R2026556,27644,Round_2,Hole_16,4,25 ft 4 in.,4 in,Left Green
R2026556,27644,Round_2,Hole_16,5,4 in,,
R2026556,27644,Round_2,Hole_17,1,265 yds,238 yds,Right Rough
R2026556,27644,Round_2,Hole_17,2,96 yds,143 yds,Right Fairway
R2026556,27644,Round_2,Hole_17,3,152 yds,25 ft 1 in.,Right Green
R2026556,27644,Round_2,Hole_17,4,25 ft 0 in.,2 in,Right Green
R2026556,27644,Round_2,Hole_17,5,2 in,,
R2026556,27644,Round_2,Hole_18,1,292 yds,171 yds,Right Bunker
R2026556,27644,Round_2,Hole_18,2,178 yds,23 ft 7 in.,Right Rough
R2026556,27644,Round_2,Hole_18,3,20 ft 1 in.,3 ft 7 in.,Right Green
R2026556,27644,Round_2,Hole_18,4,3 ft 7 in.,,
R2026556,27644,Round_3,Hole_1,1,282 yds,205 yds,Right Fairway
R2026556,27644,Round_3,Hole_1,2,207 yds,25 ft 5 in.,Right Green
R2026556,27644,Round_3,Hole_1,3,25 ft 11 in.,14 in,Left Green
R2026556,27644,Round_3,Hole_1,4,14 in,,
R2026556,27644,Round_3,Hole_2,1,274 yds,173 yds,Left Intermediate
R2026556,27644,Round_3,Hole_2,2,182 yds,54 ft 11 in.,Right Green
R2026556,27644,Round_3,Hole_2,3,64 ft 3 in.,8 ft 11 in.,Left Green
R2026556,27644,Round_3,Hole_2,4,8 ft 11 in.,,
R2026556,27644,Round_3,Hole_3,1,254 yds,141 yds,Right Rough
R2026556,27644,Round_3,Hole_3,2,140 yds,48 ft 0 in.,Left Rough
R2026556,27644,Round_3,Hole_3,3,54 ft 2 in.,6 ft 2 in.,Left Green
R2026556,27644,Round_3,Hole_3,4,7 ft 11 in.,16 in,Left Green
R2026556,27644,Round_3,Hole_3,5,16 in,,
R2026556,27644,Round_3,Hole_4,1,206 yds,56 ft 1 in.,Left Bunker
R2026556,27644,Round_3,Hole_4,2,74 ft 1 in.,17 ft 9 in.,Left Green
R2026556,27644,Round_3,Hole_4,3,22 ft 4 in.,4 ft 2 in.,Left Green
R2026556,27644,Round_3,Hole_4,4,6 ft 8 in.,2 ft 10 in.,Left Green
R2026556,27644,Round_3,Hole_4,5,2 ft 10 in.,,
R2026556,27644,Round_3,Hole_5,1,284 yds,267 yds,Left Rough
R2026556,27644,Round_3,Hole_5,2,47 yds,224 yds,Left Fairway
R2026556,27644,Round_3,Hole_5,3,220 yds,47 ft 5 in.,Left Water
R2026556,27644,Round_3,Hole_5,4,Penalty,,Fairway
R2026556,27644,Round_3,Hole_5,5,101 yds,14 ft 0 in.,Right Green
R2026556,27644,Round_3,Hole_5,6,14 ft 9 in.,9 in,Left Green
R2026556,27644,Round_3,Hole_5,7,9 in,,
R2026556,27644,Round_3,Hole_6,1,268 yds,181 yds,Left Fairway
R2026556,27644,Round_3,Hole_6,2,186 yds,21 ft 7 in.,Right Green
R2026556,27644,Round_3,Hole_6,3,22 ft 1 in.,2 in,Right Green
R2026556,27644,Round_3,Hole_6,4,2 in,,
R2026556,27644,Round_3,Hole_7,1,253 yds,330 yds,Left Fairway
R2026556,27644,Round_3,Hole_7,2,196 yds,136 yds,Left Fairway
R2026556,27644,Round_3,Hole_7,3,150 yds,46 ft 5 in.,Left Fairway
R2026556,27644,Round_3,Hole_7,4,41 ft 1 in.,5 ft 3 in.,Left Green
R2026556,27644,Round_3,Hole_7,5,8 ft 7 in.,2 ft 11 in.,Left Green
R2026556,27644,Round_3,Hole_7,6,2 ft 11 in.,,
R2026556,27644,Round_3,Hole_8,1,175 yds,25 ft 3 in.,Left Green
R2026556,27644,Round_3,Hole_8,2,29 ft 1 in.,3 ft 10 in.,Left Green
R2026556,27644,Round_3,Hole_8,3,3 ft 10 in.,,
R2026556,27644,Round_3,Hole_9,1,264 yds,150 yds,Left Fairway
R2026556,27644,Round_3,Hole_9,2,149 yds,5 ft 11 in.,Right Green
R2026556,27644,Round_3,Hole_9,3,5 ft 11 in.,,
R2026556,27644,Round_3,Hole_10,1,264 yds,214 yds,Left Intermediate
R2026556,27644,Round_3,Hole_10,2,204 yds,50 ft 3 in.,Left Green
R2026556,27644,Round_3,Hole_10,3,52 ft 9 in.,2 ft 8 in.,Right Green
R2026556,27644,Round_3,Hole_10,4,2 ft 8 in.,,
R2026556,27644,Round_3,Hole_11,1,275 yds,302 yds,Left Fairway
R2026556,27644,Round_3,Hole_11,2,195 yds,108 yds,Left Fairway
R2026556,27644,Round_3,Hole_11,3,108 yds,18 ft 11 in.,Right Green
R2026556,27644,Round_3,Hole_11,4,20 ft 6 in.,18 in,Right Green
R2026556,27644,Round_3,Hole_11,5,18 in,,
R2026556,27644,Round_3,Hole_12,1,175 yds,10 ft 6 in.,Right Green
R2026556,27644,Round_3,Hole_12,2,10 ft 6 in.,,
R2026556,27644,Round_3,Hole_13,1,276 yds,186 yds,Left Fairway
R2026556,27644,Round_3,Hole_13,2,178 yds,24 ft 11 in.,Left Green
R2026556,27644,Round_3,Hole_13,3,32 ft 2 in.,7 ft 1 in.,Left Green
R2026556,27644,Round_3,Hole_13,4,7 ft 1 in.,,
R2026556,27644,Round_3,Hole_14,1,232 yds,129 yds,Left Water
R2026556,27644,Round_3,Hole_14,2,Penalty,,Intermediate Rough
R2026556,27644,Round_3,Hole_14,3,137 yds,15 ft 2 in.,Right Green
